province_state,country_region,date,confirmed,deaths,recovered,active
Chongqing,China,2021-06-27,598,6,591,1
Hainan,China,2021-06-27,188,6,181,1
Anhui,China,2022-05-02,1065,6,,
Chongqing,China,2022-05-02,699,6,,
Hainan,China,2022-05-02,288,6,,
Anhui,China,2020-09-08,991,6,985,0
Chongqing,China,2020-09-08,584,6,577,1
Hainan,China,2020-09-08,171,6,165,0
Hebei,China,2020-09-08,365,6,355,4
Anhui,China,2021-09-22,1008,6,,
Chongqing,China,2021-09-22,603,6,,
Hainan,China,2021-09-22,190,6,,
Anhui,China,2020-06-25,991,6,985,0
Chongqing,China,2020-06-25,582,6,573,3
Hainan,China,2020-06-25,171,6,165,0
Hebei,China,2020-06-25,349,6,324,19
Anhui,China,2020-06-02,991,6,985,0
Chongqing,China,2020-06-02,579,6,573,0
Hainan,China,2020-06-02,169,6,163,0
Hebei,China,2020-06-02,328,6,322,0
Anhui,China,2022-02-07,1009,6,,
Chongqing,China,2022-02-07,613,6,,
Hainan,China,2022-02-07,190,6,,
Anhui,China,2020-10-24,991,6,985,0
Chongqing,China,2020-10-24,589,6,579,4
Hainan,China,2020-10-24,171,6,165,0
Hebei,China,2020-10-24,368,6,359,3
Anhui,China,2022-04-23,1063,6,,
Chongqing,China,2022-04-23,694,6,,
Hainan,China,2022-04-23,288,6,,
Anhui,China,2022-05-31,1065,6,,
Chongqing,China,2022-05-31,712,6,,
Hainan,China,2022-05-31,288,6,,
Anhui,China,2021-06-12,1004,6,998,0
Chongqing,China,2021-06-12,598,6,587,5
Hainan,China,2021-06-12,188,6,181,1
Anhui,China,2021-05-11,994,6,988,0
Chongqing,China,2021-05-11,598,6,585,7
Hainan,China,2021-05-11,188,6,165,17
Anhui,China,2022-02-01,1009,6,,
Chongqing,China,2022-02-01,613,6,,
Hainan,China,2022-02-01,190,6,,
Anhui,China,2020-03-21,990,6,984,
Chongqing,China,2020-03-21,576,6,570,
Hebei,China,2020-03-21,318,6,310,
Hainan,China,2020-03-21,168,6,161,
Anhui,China,2022-03-18,1021,6,,
Chongqing,China,2022-03-18,680,6,,
Hainan,China,2022-03-18,193,6,,
Anhui,China,2021-05-03,994,6,988,0
Chongqing,China,2021-05-03,596,6,585,5
Hainan,China,2021-05-03,188,6,165,17
Anhui,China,2021-08-01,1008,6,1002,0
Chongqing,China,2021-08-01,603,6,593,4
Hainan,China,2021-08-01,189,6,182,1
Anhui,China,2020-12-18,992,6,986,0
Chongqing,China,2020-12-18,590,6,584,0
Hainan,China,2020-12-18,171,6,165,0
Hebei,China,2020-12-18,373,6,367,0
Anhui,China,2021-06-28,1006,6,998,2
Chongqing,China,2021-06-28,598,6,591,1
Hainan,China,2021-06-28,188,6,181,1
Anhui,China,2022-03-26,1028,6,,
Chongqing,China,2022-03-26,688,6,,
Hainan,China,2022-03-26,193,6,,
Anhui,China,2020-08-13,991,6,985,0
Chongqing,China,2020-08-13,583,6,577,0
Hainan,China,2020-08-13,171,6,165,0
Hebei,China,2020-08-13,351,6,343,2
Anhui,China,2022-06-08,1065,6,,
Chongqing,China,2022-06-08,715,6,,
Hainan,China,2022-06-08,288,6,,
Anhui,China,2020-07-13,991,6,985,0
Chongqing,China,2020-07-13,582,6,575,1
Hainan,China,2020-07-13,171,6,165,0
Hebei,China,2020-07-13,349,6,339,4
Anhui,China,2020-06-13,991,6,985,0
Chongqing,China,2020-06-13,580,6,573,1
Hainan,China,2020-06-13,171,6,162,3
Hebei,China,2020-06-13,328,6,322,0
Anhui,China,2020-05-13,991,6,985,0
Chongqing,China,2020-05-13,579,6,573,0
Hainan,China,2020-05-13,168,6,162,0
Hebei,China,2020-05-13,328,6,321,1
Anhui,China,2022-06-24,1065,6,,
Chongqing,China,2022-06-24,726,6,,
Hainan,China,2022-06-24,288,6,,
Anhui,China,2020-04-13,991,6,984,1
Chongqing,China,2020-04-13,579,6,570,3
Hainan,China,2020-04-13,168,6,162,0
Hebei,China,2020-04-13,327,6,313,8
Anhui,China,2021-11-01,1008,6,,
Chongqing,China,2021-11-01,604,6,,
Hainan,China,2021-11-01,190,6,,
Anhui,China,2020-12-13,992,6,986,0
Chongqing,China,2020-12-13,590,6,583,1
Hainan,China,2020-12-13,171,6,165,0
Hebei,China,2020-12-13,373,6,367,0
Anhui,China,2021-10-22,1008,6,,
Chongqing,China,2021-10-22,603,6,,
Hainan,China,2021-10-22,190,6,,
Anhui,China,2021-12-18,1009,6,,
Chongqing,China,2021-12-18,610,6,,
Hainan,China,2021-12-18,190,6,,
Anhui,China,2020-10-18,991,6,985,0
Chongqing,China,2020-10-18,586,6,578,2
Hainan,China,2020-10-18,171,6,165,0
Hebei,China,2020-10-18,368,6,358,4
Anhui,China,2021-09-18,1008,6,,
Chongqing,China,2021-09-18,603,6,,
Hainan,China,2021-09-18,190,6,,
Anhui,China,2020-11-18,992,6,985,1
Chongqing,China,2020-11-18,590,6,583,1
Hainan,China,2020-11-18,171,6,165,0
Hebei,China,2020-11-18,373,6,363,4
Anhui,China,2021-01-18,993,6,987,0
Chongqing,China,2021-01-18,591,6,584,1
Hainan,China,2021-01-18,171,6,165,0
Anhui,China,2022-09-14,1506,6,,
Chongqing,China,2022-09-14,1018,6,,
Hainan,China,2022-09-14,8944,6,,
Macau,China,2022-09-14,793,6,,
Anhui,China,2022-10-02,1506,6,,
Chongqing,China,2022-10-02,1048,6,,
Hainan,China,2022-10-02,8955,6,,
Macau,China,2022-10-02,793,6,,
Anhui,China,2021-02-13,994,6,988,0
Chongqing,China,2021-02-13,591,6,585,0
Hainan,China,2021-02-13,171,6,165,0
Anhui,China,2020-11-13,992,6,985,1
Chongqing,China,2020-11-13,589,6,582,1
Hainan,China,2020-11-13,171,6,165,0
Hebei,China,2020-11-13,373,6,362,5
Anhui,China,2020-10-13,991,6,985,0
Chongqing,China,2020-10-13,585,6,578,1
Hainan,China,2020-10-13,171,6,165,0
Hebei,China,2020-10-13,367,6,358,3
Anhui,China,2022-01-14,1009,6,,
Chongqing,China,2022-01-14,611,6,,
Hainan,China,2022-01-14,190,6,,
Anhui,China,2020-09-18,991,6,985,0
Chongqing,China,2020-09-18,584,6,577,1
Hainan,China,2020-09-18,171,6,165,0
Hebei,China,2020-09-18,365,6,356,3
Anhui,China,2021-04-24,994,6,988,0
Chongqing,China,2021-04-24,594,6,585,3
Hainan,China,2021-04-24,187,6,165,16
Anhui,China,2022-04-13,1056,6,,
Chongqing,China,2022-04-13,693,6,,
Hainan,China,2022-04-13,280,6,,
Anhui,China,2020-07-18,991,6,985,0
Chongqing,China,2020-07-18,583,6,576,1
Hainan,China,2020-07-18,171,6,165,0
Hebei,China,2020-07-18,349,6,340,3
Anhui,China,2022-01-31,1009,6,,
Chongqing,China,2022-01-31,613,6,,
Hainan,China,2022-01-31,190,6,,
Anhui,China,2021-04-16,994,6,988,0
Chongqing,China,2021-04-16,591,6,585,0
Hainan,China,2021-04-16,171,6,165,0
Anhui,China,2022-11-28,1596,6,,
Hainan,China,2022-11-28,9077,6,,
Macau,China,2022-11-28,797,6,,
Anhui,China,2020-08-18,991,6,985,0
Chongqing,China,2020-08-18,583,6,577,0
Hainan,China,2020-08-18,171,6,165,0
Hebei,China,2020-08-18,351,6,343,2
Anhui,China,2022-04-04,1047,6,,
Chongqing,China,2022-04-04,691,6,,
Hainan,China,2022-04-04,216,6,,
Anhui,China,2021-07-23,1008,6,1000,2
Chongqing,China,2021-07-23,601,6,592,3
Hainan,China,2021-07-23,188,6,181,1
Anhui,China,2022-07-03,1199,6,,
Chongqing,China,2022-07-03,740,6,,
Hainan,China,2022-07-03,291,6,,
Anhui,China,2022-04-17,1059,6,,
Chongqing,China,2022-04-17,694,6,,
Hainan,China,2022-04-17,285,6,,
Anhui,China,2021-05-10,994,6,988,0
Chongqing,China,2021-05-10,598,6,585,7
Hainan,China,2021-05-10,188,6,165,17
Anhui,China,2022-05-25,1065,6,,
Chongqing,China,2022-05-25,710,6,,
Hainan,China,2022-05-25,288,6,,
Anhui,China,2021-04-02,994,6,988,0
Chongqing,China,2021-04-02,591,6,585,0
Hainan,China,2021-04-02,171,6,165,0
Anhui,China,2021-01-06,993,6,986,1
Chongqing,China,2021-01-06,590,6,584,0
Hainan,China,2021-01-06,171,6,165,0
Hebei,China,2021-01-06,465,6,367,92
Anhui,China,2022-09-15,1506,6,,
Chongqing,China,2022-09-15,1021,6,,
Hainan,China,2022-09-15,8944,6,,
Macau,China,2022-09-15,793,6,,
Anhui,China,2021-02-14,994,6,988,0
Chongqing,China,2021-02-14,591,6,585,0
Hainan,China,2021-02-14,171,6,165,0
Anhui,China,2022-08-07,1504,6,,
Chongqing,China,2022-08-07,802,6,,
Hainan,China,2022-08-07,1049,6,,
Macau,China,2022-08-07,791,6,,
Anhui,China,2021-03-22,994,6,988,0
Chongqing,China,2021-03-22,591,6,585,0
Hainan,China,2021-03-22,171,6,165,0
Anhui,China,2021-08-09,1008,6,,
Chongqing,China,2021-08-09,603,6,,
Hainan,China,2021-08-09,190,6,,
Anhui,China,2021-12-05,1008,6,,
Chongqing,China,2021-12-05,610,6,,
Hainan,China,2021-12-05,190,6,,
Anhui,China,2022-03-20,1024,6,,
Chongqing,China,2022-03-20,684,6,,
Hainan,China,2022-03-20,193,6,,
Anhui,China,2020-09-10,991,6,985,0
Chongqing,China,2020-09-10,584,6,577,1
Hainan,China,2020-09-10,171,6,165,0
Hebei,China,2020-09-10,365,6,355,4
Anhui,China,2022-03-09,1013,6,,
Chongqing,China,2022-03-09,624,6,,
Hainan,China,2022-03-09,193,6,,
Anhui,China,2020-05-08,991,6,985,0
Chongqing,China,2020-05-08,579,6,573,0
Hainan,China,2020-05-08,168,6,162,0
Hebei,China,2020-05-08,328,6,320,2
Anhui,China,2020-03-14,990,6,984,
Chongqing,China,2020-03-14,576,6,569,
Hebei,China,2020-03-14,318,6,310,
Hainan,China,2020-03-14,168,6,160,
Anhui,China,2020-09-26,991,6,985,0
Chongqing,China,2020-09-26,584,6,578,0
Hainan,China,2020-09-26,171,6,165,0
Hebei,China,2020-09-26,365,6,357,2
Anhui,China,2022-06-19,1065,6,,
Chongqing,China,2022-06-19,721,6,,
Hainan,China,2022-06-19,288,6,,
Anhui,China,2020-08-21,991,6,985,0
Chongqing,China,2020-08-21,583,6,577,0
Hainan,China,2020-08-21,171,6,165,0
Hebei,China,2020-08-21,354,6,343,5
Anhui,China,2022-07-27,1504,6,,
Chongqing,China,2022-07-27,783,6,,
Hainan,China,2022-07-27,326,6,,
Macau,China,2022-07-27,788,6,,
Anhui,China,2022-10-01,1506,6,,
Chongqing,China,2022-10-01,1043,6,,
Hainan,China,2022-10-01,8955,6,,
Macau,China,2022-10-01,793,6,,
Anhui,China,2021-09-17,1008,6,,
Chongqing,China,2021-09-17,603,6,,
Hainan,China,2021-09-17,190,6,,
Anhui,China,2021-04-30,994,6,988,0
Chongqing,China,2021-04-30,596,6,585,5
Hainan,China,2021-04-30,188,6,165,17
Anhui,China,2020-04-06,990,6,984,0
Chongqing,China,2020-04-06,579,6,570,3
Hainan,China,2020-04-06,168,6,162,0
Hebei,China,2020-04-06,327,6,310,11
Shanghai,China,2020-04-06,536,6,389,141
Anhui,China,2020-12-20,992,6,986,0
Chongqing,China,2020-12-20,590,6,584,0
Hainan,China,2020-12-20,171,6,165,0
Hebei,China,2020-12-20,373,6,367,0
Anhui,China,2021-09-16,1008,6,,
Chongqing,China,2021-09-16,603,6,,
Hainan,China,2021-09-16,190,6,,
Anhui,China,2021-05-25,1004,6,989,9
Chongqing,China,2021-05-25,598,6,586,6
Hainan,China,2021-05-25,188,6,181,1
Anhui,China,2022-01-05,1009,6,,
Chongqing,China,2022-01-05,611,6,,
Hainan,China,2022-01-05,190,6,,
Anhui,China,2022-08-20,1504,6,,
Chongqing,China,2022-08-20,837,6,,
Hainan,China,2022-08-20,7470,6,,
Macau,China,2022-08-20,793,6,,
Anhui,China,2022-07-12,1446,6,,
Chongqing,China,2022-07-12,753,6,,
Hainan,China,2022-07-12,306,6,,
Anhui,China,2022-02-13,1009,6,,
Chongqing,China,2022-02-13,613,6,,
Hainan,China,2022-02-13,190,6,,
Anhui,China,2022-06-04,1065,6,,
Chongqing,China,2022-06-04,713,6,,
Hainan,China,2022-06-04,288,6,,
Anhui,China,2021-10-02,1008,6,,
Chongqing,China,2021-10-02,603,6,,
Hainan,China,2021-10-02,190,6,,
Anhui,China,2020-04-09,991,6,984,1
Chongqing,China,2020-04-09,579,6,570,3
Hainan,China,2020-04-09,168,6,162,0
Hebei,China,2020-04-09,327,6,313,8
Anhui,China,2021-11-10,1008,6,,
Chongqing,China,2021-11-10,610,6,,
Hainan,China,2021-11-10,190,6,,
Anhui,China,2022-11-25,1578,6,,
Chongqing,China,2022-11-25,4811,6,,
Hainan,China,2022-11-25,9048,6,,
Macau,China,2022-11-25,796,6,,
Anhui,China,2022-03-21,1024,6,,
Chongqing,China,2022-03-21,686,6,,
Hainan,China,2022-03-21,193,6,,
Anhui,China,2020-08-31,991,6,985,0
Chongqing,China,2020-08-31,583,6,577,0
Hainan,China,2020-08-31,171,6,165,0
Hebei,China,2020-08-31,365,6,346,13
Anhui,China,2022-05-24,1065,6,,
Chongqing,China,2022-05-24,709,6,,
Hainan,China,2022-05-24,288,6,,
Anhui,China,2021-07-13,1008,6,998,4
Chongqing,China,2021-07-13,601,6,592,3
Hainan,China,2021-07-13,188,6,181,1
Anhui,China,2022-04-16,1058,6,,
Chongqing,China,2022-04-16,694,6,,
Hainan,China,2022-04-16,285,6,,
Anhui,China,2022-10-17,1514,6,,
Chongqing,China,2022-10-17,1248,6,,
Hainan,China,2022-10-17,8979,6,,
Macau,China,2022-10-17,793,6,,
Anhui,China,2021-06-05,1004,6,998,0
Chongqing,China,2021-06-05,598,6,587,5
Hainan,China,2021-06-05,188,6,181,1
Anhui,China,2022-09-04,1506,6,,
Chongqing,China,2022-09-04,1005,6,,
Hainan,China,2022-09-04,8896,6,,
Macau,China,2022-09-04,793,6,,
Anhui,China,2021-10-12,1008,6,,
Chongqing,China,2021-10-12,603,6,,
Hainan,China,2021-10-12,190,6,,
Anhui,China,2021-01-09,993,6,986,1
Chongqing,China,2021-01-09,590,6,584,0
Hainan,China,2021-01-09,171,6,165,0
Hebei,China,2021-01-09,558,6,367,185
Anhui,China,2021-07-16,1008,6,998,4
Chongqing,China,2021-07-16,601,6,592,3
Hainan,China,2021-07-16,188,6,181,1
Anhui,China,2021-04-07,994,6,988,0
Chongqing,China,2021-04-07,591,6,585,0
Hainan,China,2021-04-07,171,6,165,0
Anhui,China,2020-09-27,991,6,985,0
Chongqing,China,2020-09-27,584,6,578,0
Hainan,China,2020-09-27,171,6,165,0
Hebei,China,2020-09-27,365,6,358,1
Anhui,China,2022-06-22,1065,6,,
Chongqing,China,2022-06-22,725,6,,
Hainan,China,2022-06-22,288,6,,
Anhui,China,2021-10-20,1008,6,,
Chongqing,China,2021-10-20,603,6,,
Hainan,China,2021-10-20,190,6,,
Anhui,China,2020-06-27,991,6,985,0
Chongqing,China,2020-06-27,582,6,573,3
Hainan,China,2020-06-27,171,6,165,0
Hebei,China,2020-06-27,349,6,331,12
Anhui,China,2021-01-24,994,6,987,1
Chongqing,China,2021-01-24,591,6,584,1
Hainan,China,2021-01-24,171,6,165,0
Anhui,China,2022-09-12,1506,6,,
Chongqing,China,2022-09-12,1014,6,,
Hainan,China,2022-09-12,8944,6,,
Macau,China,2022-09-12,793,6,,
Anhui,China,2020-05-27,991,6,985,0
Chongqing,China,2020-05-27,579,6,573,0
Hainan,China,2020-05-27,169,6,162,1
Hebei,China,2020-05-27,328,6,322,0
Anhui,China,2022-01-21,1009,6,,
Chongqing,China,2022-01-21,611,6,,
Hainan,China,2022-01-21,190,6,,
Anhui,China,2020-12-04,992,6,986,0
Chongqing,China,2020-12-04,590,6,583,1
Hainan,China,2020-12-04,171,6,165,0
Hebei,China,2020-12-04,373,6,366,1
Anhui,China,2022-02-03,1009,6,,
Chongqing,China,2022-02-03,613,6,,
Hainan,China,2022-02-03,190,6,,
Anhui,China,2020-07-16,991,6,985,0
Chongqing,China,2020-07-16,583,6,576,1
Hainan,China,2020-07-16,171,6,165,0
Hebei,China,2020-07-16,349,6,340,3
Anhui,China,2020-06-16,991,6,985,0
Chongqing,China,2020-06-16,582,6,573,3
Hainan,China,2020-06-16,171,6,163,2
Hebei,China,2020-06-16,336,6,322,8
Anhui,China,2020-05-22,991,6,985,0
Chongqing,China,2020-05-22,579,6,573,0
Hainan,China,2020-05-22,169,6,162,1
Hebei,China,2020-05-22,328,6,322,0
Anhui,China,2020-11-04,991,6,985,0
Chongqing,China,2020-11-04,589,6,580,3
Hainan,China,2020-11-04,171,6,165,0
Hebei,China,2020-11-04,373,6,360,7
Anhui,China,2021-02-23,994,6,988,0
Chongqing,China,2021-02-23,591,6,585,0
Hainan,China,2021-02-23,171,6,165,0
Anhui,China,2020-04-22,991,6,984,1
Chongqing,China,2020-04-22,579,6,570,3
Hainan,China,2020-04-22,168,6,162,0
Hebei,China,2020-04-22,328,6,317,5
Anhui,China,2022-03-24,1025,6,,
Chongqing,China,2022-03-24,687,6,,
Hainan,China,2022-03-24,193,6,,
Anhui,China,2022-11-09,1539,6,,
Chongqing,China,2022-11-09,1797,6,,
Hainan,China,2022-11-09,8983,6,,
Macau,China,2022-11-09,795,6,,
Anhui,China,2021-07-25,1008,6,1002,0
Chongqing,China,2021-07-25,601,6,592,3
Hainan,China,2021-07-25,188,6,181,1
Anhui,China,2022-06-14,1065,6,,
Chongqing,China,2022-06-14,718,6,,
Hainan,China,2022-06-14,288,6,,
Anhui,China,2020-10-10,991,6,985,0
Chongqing,China,2020-10-10,585,6,578,1
Hainan,China,2020-10-10,171,6,165,0
Hebei,China,2020-10-10,365,6,358,1
Anhui,China,2021-11-29,1008,6,,
Chongqing,China,2021-11-29,610,6,,
Hainan,China,2021-11-29,190,6,,
Anhui,China,2021-05-13,996,6,988,2
Chongqing,China,2021-05-13,598,6,585,7
Hainan,China,2021-05-13,188,6,165,17
Anhui,China,2022-10-05,1508,6,,
Chongqing,China,2022-10-05,1075,6,,
Hainan,China,2022-10-05,8957,6,,
Macau,China,2022-10-05,793,6,,
Anhui,China,2021-10-08,1008,6,,
Chongqing,China,2021-10-08,603,6,,
Hainan,China,2021-10-08,190,6,,
Anhui,China,2022-06-09,1065,6,,
Chongqing,China,2022-06-09,715,6,,
Hainan,China,2022-06-09,288,6,,
Anhui,China,2020-07-20,991,6,985,0
Chongqing,China,2020-07-20,583,6,576,1
Hainan,China,2020-07-20,171,6,165,0
Hebei,China,2020-07-20,349,6,340,3
Anhui,China,2021-05-20,1001,6,989,6
Chongqing,China,2021-05-20,598,6,586,6
Hainan,China,2021-05-20,188,6,176,6
Anhui,China,2022-10-13,1512,6,,
Chongqing,China,2022-10-13,1223,6,,
Hainan,China,2022-10-13,8979,6,,
Macau,China,2022-10-13,793,6,,
Anhui,China,2022-08-25,1506,6,,
Chongqing,China,2022-08-25,929,6,,
Hainan,China,2022-08-25,8499,6,,
Macau,China,2022-08-25,793,6,,
Anhui,China,2020-09-11,991,6,985,0
Chongqing,China,2020-09-11,584,6,577,1
Hainan,China,2020-09-11,171,6,165,0
Hebei,China,2020-09-11,365,6,355,4
Anhui,China,2021-03-10,994,6,988,0
Chongqing,China,2021-03-10,591,6,585,0
Hainan,China,2021-03-10,171,6,165,0
Anhui,China,2021-09-27,1008,6,,
Chongqing,China,2021-09-27,603,6,,
Hainan,China,2021-09-27,190,6,,
Anhui,China,2021-02-10,994,6,988,0
Chongqing,China,2021-02-10,591,6,585,0
Hainan,China,2021-02-10,171,6,165,0
Anhui,China,2021-08-10,1008,6,,
Chongqing,China,2021-08-10,603,6,,
Hainan,China,2021-08-10,190,6,,
Anhui,China,2022-01-24,1009,6,,
Chongqing,China,2022-01-24,611,6,,
Hainan,China,2022-01-24,190,6,,
Anhui,China,2020-08-01,991,6,985,0
Chongqing,China,2020-08-01,583,6,577,0
Hainan,China,2020-08-01,171,6,165,0
Hebei,China,2020-08-01,349,6,343,0
Anhui,China,2021-02-05,994,6,988,0
Chongqing,China,2021-02-05,591,6,585,0
Hainan,China,2021-02-05,171,6,165,0
Anhui,China,2022-08-27,1506,6,,
Chongqing,China,2022-08-27,954,6,,
Hainan,China,2022-08-27,8660,6,,
Macau,China,2022-08-27,793,6,,
Anhui,China,2021-05-12,994,6,988,0
Chongqing,China,2021-05-12,598,6,585,7
Hainan,China,2021-05-12,188,6,165,17
Anhui,China,2020-12-22,992,6,986,0
Chongqing,China,2020-12-22,590,6,584,0
Hainan,China,2020-12-22,171,6,165,0
Hebei,China,2020-12-22,373,6,367,0
Anhui,China,2021-09-25,1008,6,,
Chongqing,China,2021-09-25,603,6,,
Hainan,China,2021-09-25,190,6,,
Anhui,China,2022-07-10,1434,6,,
Chongqing,China,2022-07-10,751,6,,
Hainan,China,2022-07-10,294,6,,
Anhui,China,2022-04-14,1058,6,,
Chongqing,China,2022-04-14,694,6,,
Hainan,China,2022-04-14,283,6,,
Anhui,China,2021-12-25,1009,6,,
Chongqing,China,2021-12-25,610,6,,
Hainan,China,2021-12-25,190,6,,
Anhui,China,2020-09-06,991,6,985,0
Chongqing,China,2020-09-06,584,6,577,1
Hainan,China,2020-09-06,171,6,165,0
Hebei,China,2020-09-06,365,6,354,5
Anhui,China,2022-10-10,1511,6,,
Chongqing,China,2022-10-10,1177,6,,
Hainan,China,2022-10-10,8977,6,,
Macau,China,2022-10-10,793,6,,
Anhui,China,2020-10-22,991,6,985,0
Chongqing,China,2020-10-22,589,6,579,4
Hainan,China,2020-10-22,171,6,165,0
Hebei,China,2020-10-22,368,6,359,3
Anhui,China,2022-11-27,1588,6,,
Chongqing,China,2022-11-27,5013,6,,
Hainan,China,2022-11-27,9065,6,,
Macau,China,2022-11-27,797,6,,
Anhui,China,2022-08-26,1506,6,,
Chongqing,China,2022-08-26,941,6,,
Hainan,China,2022-08-26,8590,6,,
Macau,China,2022-08-26,793,6,,
Anhui,China,2021-08-11,1008,6,,
Chongqing,China,2021-08-11,603,6,,
Hainan,China,2021-08-11,190,6,,
Anhui,China,2021-12-16,1009,6,,
Chongqing,China,2021-12-16,610,6,,
Hainan,China,2021-12-16,190,6,,
Anhui,China,2022-08-18,1504,6,,
Chongqing,China,2022-08-18,828,6,,
Hainan,China,2022-08-18,6561,6,,
Macau,China,2022-08-18,793,6,,
Anhui,China,2020-03-12,990,6,984,
Shandong,China,2020-03-12,760,6,734,
Chongqing,China,2020-03-12,576,6,564,
Hebei,China,2020-03-12,318,6,308,
Hainan,China,2020-03-12,168,6,160,
Anhui,China,2021-12-24,1009,6,,
Chongqing,China,2021-12-24,610,6,,
Hainan,China,2021-12-24,190,6,,
Anhui,China,2021-08-03,1008,6,1002,0
Chongqing,China,2021-08-03,603,6,593,4
Hainan,China,2021-08-03,189,6,182,1
Anhui,China,2021-02-03,994,6,988,0
Chongqing,China,2021-02-03,591,6,585,0
Hainan,China,2021-02-03,171,6,165,0
Anhui,China,2020-09-04,991,6,985,0
Chongqing,China,2020-09-04,583,6,577,0
Hainan,China,2020-09-04,171,6,165,0
Hebei,China,2020-09-04,365,6,354,5
Anhui,China,2020-12-09,992,6,986,0
Chongqing,China,2020-12-09,590,6,583,1
Hainan,China,2020-12-09,171,6,165,0
Hebei,China,2020-12-09,373,6,367,0
Anhui,China,2022-10-04,1508,6,,
Chongqing,China,2022-10-04,1062,6,,
Hainan,China,2022-10-04,8955,6,,
Macau,China,2022-10-04,793,6,,
Anhui,China,2020-08-04,991,6,985,0
Chongqing,China,2020-08-04,583,6,577,0
Hainan,China,2020-08-04,171,6,165,0
Hebei,China,2020-08-04,349,6,343,0
Anhui,China,2021-09-28,1008,6,,
Chongqing,China,2021-09-28,603,6,,
Hainan,China,2021-09-28,190,6,,
Anhui,China,2021-02-11,994,6,988,0
Chongqing,China,2021-02-11,591,6,585,0
Hainan,China,2021-02-11,171,6,165,0
Anhui,China,2020-05-04,991,6,985,0
Chongqing,China,2020-05-04,579,6,573,0
Hainan,China,2020-05-04,168,6,162,0
Hebei,China,2020-05-04,328,6,320,2
Anhui,China,2021-03-28,994,6,988,0
Chongqing,China,2021-03-28,591,6,585,0
Hainan,China,2021-03-28,171,6,165,0
Anhui,China,2022-10-12,1512,6,,
Chongqing,China,2022-10-12,1210,6,,
Hainan,China,2022-10-12,8979,6,,
Macau,China,2022-10-12,793,6,,
Anhui,China,2020-08-22,991,6,985,0
Chongqing,China,2020-08-22,583,6,577,0
Hainan,China,2020-08-22,171,6,165,0
Hebei,China,2020-08-22,359,6,343,10
Anhui,China,2022-01-08,1009,6,,
Chongqing,China,2022-01-08,611,6,,
Hainan,China,2022-01-08,190,6,,
Anhui,China,2022-04-11,1055,6,,
Chongqing,China,2022-04-11,693,6,,
Hainan,China,2022-04-11,266,6,,
Anhui,China,2022-10-20,1514,6,,
Chongqing,China,2022-10-20,1259,6,,
Hainan,China,2022-10-20,8979,6,,
Macau,China,2022-10-20,793,6,,
Anhui,China,2020-09-22,991,6,985,0
Chongqing,China,2020-09-22,584,6,578,0
Hainan,China,2020-09-22,171,6,165,0
Hebei,China,2020-09-22,365,6,357,2
Anhui,China,2022-01-16,1009,6,,
Chongqing,China,2022-01-16,611,6,,
Hainan,China,2022-01-16,190,6,,
Anhui,China,2022-07-01,1109,6,,
Chongqing,China,2022-07-01,736,6,,
Hainan,China,2022-07-01,291,6,,
Anhui,China,2021-05-21,1001,6,989,6
Chongqing,China,2021-05-21,598,6,586,6
Hainan,China,2021-05-21,188,6,176,6
Anhui,China,2021-04-26,994,6,988,0
Chongqing,China,2021-04-26,595,6,585,4
Hainan,China,2021-04-26,187,6,165,16
Anhui,China,2022-05-28,1065,6,,
Chongqing,China,2022-05-28,711,6,,
Hainan,China,2022-05-28,288,6,,
Anhui,China,2022-04-06,1048,6,,
Chongqing,China,2022-04-06,692,6,,
Hainan,China,2022-04-06,230,6,,
Anhui,China,2021-06-19,1004,6,998,0
Chongqing,China,2021-06-19,598,6,589,3
Hainan,China,2021-06-19,188,6,181,1
Anhui,China,2022-10-03,1507,6,,
Chongqing,China,2022-10-03,1049,6,,
Hainan,China,2022-10-03,8955,6,,
Macau,China,2022-10-03,793,6,,
Anhui,China,2021-07-22,1008,6,1000,2
Chongqing,China,2021-07-22,601,6,592,3
Hainan,China,2021-07-22,188,6,181,1
Anhui,China,2020-07-25,991,6,985,0
Chongqing,China,2020-07-25,583,6,576,1
Hainan,China,2020-07-25,171,6,165,0
Hebei,China,2020-07-25,349,6,342,1
Anhui,China,2021-10-05,1008,6,,
Chongqing,China,2021-10-05,603,6,,
Hainan,China,2021-10-05,190,6,,
Anhui,China,2022-06-07,1065,6,,
Chongqing,China,2022-06-07,714,6,,
Hainan,China,2022-06-07,288,6,,
Anhui,China,2020-11-01,991,6,985,0
Chongqing,China,2020-11-01,589,6,579,4
Hainan,China,2020-11-01,171,6,165,0
Hebei,China,2020-11-01,373,6,359,8
Anhui,China,2020-05-25,991,6,985,0
Chongqing,China,2020-05-25,579,6,573,0
Hainan,China,2020-05-25,169,6,162,1
Hebei,China,2020-05-25,328,6,322,0
Anhui,China,2022-02-10,1009,6,,
Chongqing,China,2022-02-10,613,6,,
Hainan,China,2022-02-10,190,6,,
Anhui,China,2021-04-09,994,6,988,0
Chongqing,China,2021-04-09,591,6,585,0
Hainan,China,2021-04-09,171,6,165,0
Anhui,China,2020-10-25,991,6,985,0
Chongqing,China,2020-10-25,589,6,579,4
